IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
47.245.42.210	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	7.5
8.222.214.13	8443	8443	TRUE	SIN	Asia Pacific	Singapore	48	7.5
8.222.154.227	8080	8080	FALSE	SIN	Asia Pacific	Singapore	23	7.5
47.74.13.239	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	94	7.5
47.245.52.165	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	83	7.5
8.219.12.152	8880	8880	FALSE	SIN	Asia Pacific	Singapore	3	7.5
47.91.16.214	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	80	7.5
8.219.5.10	2096	2096	TRUE	SIN	Asia Pacific	Singapore	119	7.49
47.236.145.85	2095	2095	FALSE	SIN	Asia Pacific	Singapore	44	7.49
8.222.154.50	8080	8080	FALSE	SIN	Asia Pacific	Singapore	22	7.49
8.219.4.122	2053	2053	TRUE	SIN	Asia Pacific	Singapore	22	7.49
8.219.235.164	443	443	TRUE	SIN	Asia Pacific	Singapore	115	7.49
47.74.36.154	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	74	7.49
8.222.144.219	2053	2053	TRUE	SIN	Asia Pacific	Singapore	146	7.49
47.245.42.210	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	160	7.48
47.245.56.207	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	257	7.48
8.219.142.191	2095	2095	FALSE	SIN	Asia Pacific	Singapore	14	7.48
47.74.18.121	80	80	FALSE	NRT	Asia Pacific	Tokyo	97	7.48
47.74.11.251	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	144	7.48
8.219.248.170	80	80	FALSE	SIN	Asia Pacific	Singapore	5	7.48
8.222.208.38	80	80	FALSE	SIN	Asia Pacific	Singapore	6	7.47
47.74.41.88	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	172	7.47
8.219.77.91	8880	8880	FALSE	SIN	Asia Pacific	Singapore	5	7.46
8.219.247.203	2083	2083	TRUE	SIN	Asia Pacific	Singapore	176	7.46
47.245.6.9	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	170	7.46
47.245.94.144	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	7.46
47.74.13.94	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	208	7.46
8.222.168.24	8443	8443	TRUE	SIN	Asia Pacific	Singapore	131	7.46
47.236.114.167	2052	2052	FALSE	SIN	Asia Pacific	Singapore	23	7.46
8.222.137.192	2096	2096	TRUE	SIN	Asia Pacific	Singapore	107	7.46
47.74.12.139	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	106	7.46
8.209.222.232	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	205	7.46
47.245.54.140	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	79	7.46
8.219.104.242	80	80	FALSE	SIN	Asia Pacific	Singapore	8	7.45
8.222.211.16	2096	2096	TRUE	SIN	Asia Pacific	Singapore	152	7.45
8.222.211.16	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	7.45
8.222.229.102	2083	2083	TRUE	SIN	Asia Pacific	Singapore	72	7.45
8.219.240.160	443	443	TRUE	SIN	Asia Pacific	Singapore	117	7.45
47.242.234.127	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	105	7.45
8.219.84.214	2087	2087	TRUE	SIN	Asia Pacific	Singapore	78	7.45
8.222.248.188	8443	8443	TRUE	SIN	Asia Pacific	Singapore	108	7.45
8.219.113.27	80	80	FALSE	SIN	Asia Pacific	Singapore	14	7.45
8.219.6.157	2086	2086	FALSE	SIN	Asia Pacific	Singapore	101	7.45
8.222.248.188	2052	2052	FALSE	SIN	Asia Pacific	Singapore	34	7.45
8.222.180.242	2083	2083	TRUE	SIN	Asia Pacific	Singapore	114	7.45
8.222.254.91	443	443	TRUE	SIN	Asia Pacific	Singapore	62	7.45
47.245.113.117	8880	8880	FALSE	SIN	Asia Pacific	Singapore	54	7.44
8.219.174.213	8080	8080	FALSE	SIN	Asia Pacific	Singapore	20	7.44
47.245.54.197	80	80	FALSE	NRT	Asia Pacific	Tokyo	84	7.44
8.219.92.89	2087	2087	TRUE	SIN	Asia Pacific	Singapore	65	7.44
8.219.251.81	80	80	FALSE	SIN	Asia Pacific	Singapore	6	7.44
8.222.181.139	443	443	TRUE	SIN	Asia Pacific	Singapore	104	7.44
8.222.145.164	2095	2095	FALSE	SIN	Asia Pacific	Singapore	23	7.44
8.222.229.22	2053	2053	TRUE	SIN	Asia Pacific	Singapore	101	7.44
47.91.22.115	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	148	7.44
8.222.215.228	2096	2096	TRUE	SIN	Asia Pacific	Singapore	87	7.43
47.245.53.101	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	98	7.43
8.219.251.81	8443	8443	TRUE	SIN	Asia Pacific	Singapore	93	7.43
8.219.102.252	2086	2086	FALSE	SIN	Asia Pacific	Singapore	50	7.43
8.219.107.199	80	80	FALSE	SIN	Asia Pacific	Singapore	8	7.43
8.219.77.222	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	7.43
8.219.228.186	2082	2082	FALSE	SIN	Asia Pacific	Singapore	6	7.42
47.245.54.58	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	121	7.42
8.222.182.10	2087	2087	TRUE	SIN	Asia Pacific	Singapore	124	7.42
8.219.241.189	2053	2053	TRUE	SIN	Asia Pacific	Singapore	55	7.42
8.222.187.4	8443	8443	TRUE	SIN	Asia Pacific	Singapore	61	7.42
8.222.175.78	8880	8880	FALSE	SIN	Asia Pacific	Singapore	32	7.42
47.245.37.98	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	201	7.42
8.219.174.142	8880	8880	FALSE	SIN	Asia Pacific	Singapore	140	7.42
47.74.15.117	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	171	7.41
47.74.36.154	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	104	7.41
8.219.100.168	2096	2096	TRUE	SIN	Asia Pacific	Singapore	72	7.41
8.222.236.229	2096	2096	TRUE	SIN	Asia Pacific	Singapore	82	7.41
47.245.58.175	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	194	7.41
8.219.122.96	443	443	TRUE	SIN	Asia Pacific	Singapore	100	7.41
8.222.131.102	2083	2083	TRUE	SIN	Asia Pacific	Singapore	163	7.41
47.74.35.127	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	132	7.41
47.74.42.111	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	83	7.41
47.74.26.196	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	172	7.41
47.245.56.50	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	88	7.4
47.245.11.108	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	97	7.4
8.222.168.24	2086	2086	FALSE	SIN	Asia Pacific	Singapore	21	7.4
47.245.55.235	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	165	7.4
8.219.173.239	2095	2095	FALSE	SIN	Asia Pacific	Singapore	22	7.39
8.219.248.170	2086	2086	FALSE	SIN	Asia Pacific	Singapore	15	7.39
47.245.8.156	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	161	7.39
8.219.230.254	80	80	FALSE	SIN	Asia Pacific	Singapore	17	7.39
8.219.213.112	2052	2052	FALSE	SIN	Asia Pacific	Singapore	4	7.39
8.219.174.213	2082	2082	FALSE	SIN	Asia Pacific	Singapore	14	7.39
8.217.149.28	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	79	7.39
47.245.55.99	80	80	FALSE	NRT	Asia Pacific	Tokyo	86	7.39
8.222.145.164	80	80	FALSE	SIN	Asia Pacific	Singapore	15	7.39
8.222.212.172	443	443	TRUE	SIN	Asia Pacific	Singapore	132	7.39
8.222.221.86	2086	2086	FALSE	SIN	Asia Pacific	Singapore	4	7.39
47.74.43.24	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	138	7.39
8.219.5.10	2052	2052	FALSE	SIN	Asia Pacific	Singapore	28	7.39
8.219.198.34	443	443	TRUE	SIN	Asia Pacific	Singapore	70	7.38
47.74.27.94	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	75	7.38
47.245.56.29	80	80	FALSE	NRT	Asia Pacific	Tokyo	87	7.38
47.236.94.109	8880	8880	FALSE	SIN	Asia Pacific	Singapore	59	7.38
47.74.41.88	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	202	7.38
8.209.243.172	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	79	7.38
47.245.126.151	2053	2053	TRUE	SIN	Asia Pacific	Singapore	126	7.38
8.209.214.222	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	174	7.38
8.222.159.252	80	80	FALSE	SIN	Asia Pacific	Singapore	17	7.38
47.74.52.104	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	99	7.38
47.74.14.85	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	85	7.37
47.74.52.104	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	79	7.37
47.245.4.219	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	113	7.37
47.245.59.133	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	133	7.37
47.91.21.149	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	84	7.37
8.219.126.240	2096	2096	TRUE	SIN	Asia Pacific	Singapore	101	7.37
8.222.145.164	8443	8443	TRUE	SIN	Asia Pacific	Singapore	132	7.37
47.236.144.208	2096	2096	TRUE	SIN	Asia Pacific	Singapore	66	7.36
8.222.180.242	2082	2082	FALSE	SIN	Asia Pacific	Singapore	9	7.36
47.74.5.99	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	164	7.36
8.219.140.63	2087	2087	TRUE	SIN	Asia Pacific	Singapore	104	7.35
8.219.220.122	2082	2082	FALSE	SIN	Asia Pacific	Singapore	49	7.35
8.222.252.150	443	443	TRUE	SIN	Asia Pacific	Singapore	105	7.35
47.74.8.238	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	97	7.35
8.219.174.213	2087	2087	TRUE	SIN	Asia Pacific	Singapore	62	7.35
8.218.2.181	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	173	7.35
8.219.77.222	8443	8443	TRUE	SIN	Asia Pacific	Singapore	40	7.35
47.74.16.67	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	73	7.35
47.243.161.235	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	98	7.34
8.209.215.247	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	103	7.34
47.236.116.182	8880	8880	FALSE	SIN	Asia Pacific	Singapore	22	7.34
8.222.238.141	2052	2052	FALSE	SIN	Asia Pacific	Singapore	17	7.34
47.74.27.211	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	73	7.34
8.219.84.214	80	80	FALSE	SIN	Asia Pacific	Singapore	2	7.33
47.245.115.6	2052	2052	FALSE	SIN	Asia Pacific	Singapore	23	7.33
47.245.34.36	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	99	7.33
47.76.80.72	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	48	7.33
47.74.49.62	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	107	7.33
8.219.77.222	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	7.33
8.222.254.91	2052	2052	FALSE	SIN	Asia Pacific	Singapore	8	7.33
8.217.207.60	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	124	7.32
47.74.52.188	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	77	7.32
8.219.206.53	2095	2095	FALSE	SIN	Asia Pacific	Singapore	13	7.32
8.222.222.64	2082	2082	FALSE	SIN	Asia Pacific	Singapore	332	7.32
8.222.221.90	2083	2083	TRUE	SIN	Asia Pacific	Singapore	86	7.32
8.219.213.133	2052	2052	FALSE	SIN	Asia Pacific	Singapore	14	7.32
47.243.86.79	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	83	7.32
8.222.137.166	2053	2053	TRUE	SIN	Asia Pacific	Singapore	72	7.32
8.222.214.231	8880	8880	FALSE	SIN	Asia Pacific	Singapore	21	7.32
8.209.215.247	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	74	7.32
8.219.154.107	8443	8443	TRUE	SIN	Asia Pacific	Singapore	74	7.31
47.236.117.48	2086	2086	FALSE	SIN	Asia Pacific	Singapore	27	7.31
47.74.14.85	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	80	7.31
8.219.186.189	2095	2095	FALSE	SIN	Asia Pacific	Singapore	120	7.31
8.219.107.199	8880	8880	FALSE	SIN	Asia Pacific	Singapore	8	7.31
47.74.52.104	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	79	7.31
47.236.116.26	80	80	FALSE	SIN	Asia Pacific	Singapore	48	7.3
8.219.175.127	2083	2083	TRUE	SIN	Asia Pacific	Singapore	92	7.3
47.74.7.214	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	167	7.3
47.74.52.188	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	90	7.3
47.243.86.79	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	108	7.3
8.219.186.189	2083	2083	TRUE	SIN	Asia Pacific	Singapore	98	7.3
8.222.212.219	8880	8880	FALSE	SIN	Asia Pacific	Singapore	19	7.29
47.91.16.214	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	104	7.29
47.74.15.80	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	74	7.29
47.74.54.145	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	72	7.29
8.219.241.189	8880	8880	FALSE	SIN	Asia Pacific	Singapore	12	7.29
47.91.1.199	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	133	7.28
8.219.111.175	443	443	TRUE	SIN	Asia Pacific	Singapore	78	7.28
47.74.16.255	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	125	7.28
47.245.56.121	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	92	7.28
8.219.0.162	2083	2083	TRUE	SIN	Asia Pacific	Singapore	29	7.28
8.222.238.141	80	80	FALSE	SIN	Asia Pacific	Singapore	30	7.28
8.219.197.111	2082	2082	FALSE	SIN	Asia Pacific	Singapore	5	7.28
8.219.193.22	2087	2087	TRUE	SIN	Asia Pacific	Singapore	14	7.28
8.219.115.215	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	7.28
47.74.5.233	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	166	7.28
47.245.126.151	2087	2087	TRUE	SIN	Asia Pacific	Singapore	99	7.28
8.219.200.145	8080	8080	FALSE	SIN	Asia Pacific	Singapore	28	7.27
47.245.53.101	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	176	7.27
8.219.102.252	2095	2095	FALSE	SIN	Asia Pacific	Singapore	7	7.27
8.222.187.107	2083	2083	TRUE	SIN	Asia Pacific	Singapore	76	7.27
47.245.28.255	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	241	7.27
8.209.243.137	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	92	7.27
47.74.39.194	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	157	7.27
47.245.59.243	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	83	7.26
47.245.59.243	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	89	7.26
8.219.142.191	2083	2083	TRUE	SIN	Asia Pacific	Singapore	53	7.26
8.222.129.32	2086	2086	FALSE	SIN	Asia Pacific	Singapore	23	7.26
8.219.73.21	8080	8080	FALSE	SIN	Asia Pacific	Singapore	28	7.25
47.74.0.183	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	253	7.25
8.219.193.202	2096	2096	TRUE	SIN	Asia Pacific	Singapore	10	7.25
47.243.161.235	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	96	7.25
47.74.50.249	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	93	7.25
47.245.15.207	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	127	7.25
8.219.100.155	2087	2087	TRUE	SIN	Asia Pacific	Singapore	77	7.25
8.222.159.252	2052	2052	FALSE	SIN	Asia Pacific	Singapore	30	7.24
8.219.126.240	2052	2052	FALSE	SIN	Asia Pacific	Singapore	12	7.24
8.219.67.133	2086	2086	FALSE	SIN	Asia Pacific	Singapore	5	7.24
8.222.168.24	2096	2096	TRUE	SIN	Asia Pacific	Singapore	122	7.24
8.222.164.44	8880	8880	FALSE	SIN	Asia Pacific	Singapore	19	7.24
8.219.65.191	2087	2087	TRUE	SIN	Asia Pacific	Singapore	31	7.24
8.219.179.34	443	443	TRUE	SIN	Asia Pacific	Singapore	87	7.24
8.219.194.170	2053	2053	TRUE	SIN	Asia Pacific	Singapore	74	7.24
8.219.241.189	443	443	TRUE	SIN	Asia Pacific	Singapore	112	7.24
8.222.249.190	2086	2086	FALSE	SIN	Asia Pacific	Singapore	13	7.23
8.222.197.251	2095	2095	FALSE	SIN	Asia Pacific	Singapore	9	7.23
47.236.144.208	2087	2087	TRUE	SIN	Asia Pacific	Singapore	119	7.23
8.210.65.1	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	81	7.23
8.222.145.110	2083	2083	TRUE	SIN	Asia Pacific	Singapore	44	7.23
47.91.16.198	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	95	7.23
8.219.101.138	80	80	FALSE	SIN	Asia Pacific	Singapore	15	7.22
47.245.59.244	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	234	7.22
47.74.13.66	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	116	7.22
47.91.25.66	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	96	7.22
8.219.137.50	443	443	TRUE	SIN	Asia Pacific	Singapore	78	7.22
8.222.224.162	2052	2052	FALSE	SIN	Asia Pacific	Singapore	5	7.22
8.222.213.221	2095	2095	FALSE	SIN	Asia Pacific	Singapore	14	7.22
47.236.117.48	8443	8443	TRUE	SIN	Asia Pacific	Singapore	128	7.22
8.219.13.143	2096	2096	TRUE	SIN	Asia Pacific	Singapore	50	7.22
47.242.59.216	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	54	7.22
8.222.213.221	2095	2095	FALSE	SIN	Asia Pacific	Singapore	7	7.22
47.74.4.179	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	182	7.22
8.219.152.195	8443	8443	TRUE	SIN	Asia Pacific	Singapore	93	7.22
8.219.98.13	2083	2083	TRUE	SIN	Asia Pacific	Singapore	101	7.22
8.219.134.117	80	80	FALSE	SIN	Asia Pacific	Singapore	4	7.21
8.222.155.242	8080	8080	FALSE	SIN	Asia Pacific	Singapore	25	7.21
8.219.170.180	2095	2095	FALSE	SIN	Asia Pacific	Singapore	12	7.21
8.222.221.86	2052	2052	FALSE	SIN	Asia Pacific	Singapore	23	7.21
47.74.23.99	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	151	7.21
8.222.169.182	8080	8080	FALSE	SIN	Asia Pacific	Singapore	29	7.21
8.219.247.203	2096	2096	TRUE	SIN	Asia Pacific	Singapore	89	7.21
47.74.42.17	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	7.21
47.74.39.194	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	104	7.21
47.74.52.104	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	90	7.21
47.245.30.144	80	80	FALSE	NRT	Asia Pacific	Tokyo	80	7.2
8.222.223.34	2096	2096	TRUE	SIN	Asia Pacific	Singapore	127	7.2
47.245.29.64	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	121	7.2
8.222.211.124	8443	8443	TRUE	SIN	Asia Pacific	Singapore	175	7.2
8.219.202.130	2086	2086	FALSE	SIN	Asia Pacific	Singapore	13	7.2
8.210.101.157	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	91	7.2
47.74.49.62	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	93	7.2
8.222.137.192	2053	2053	TRUE	SIN	Asia Pacific	Singapore	94	7.2
8.218.211.17	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	100	7.19
47.74.12.139	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	210	7.19
47.91.16.198	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	91	7.19
47.243.86.79	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	58	7.19
8.222.154.50	8443	8443	TRUE	SIN	Asia Pacific	Singapore	100	7.18
8.222.168.234	80	80	FALSE	SIN	Asia Pacific	Singapore	20	7.18
8.209.243.137	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	117	7.18
47.74.16.67	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	182	7.18
8.218.3.12	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	94	7.18
8.222.212.219	2052	2052	FALSE	SIN	Asia Pacific	Singapore	40	7.17
8.219.124.227	8880	8880	FALSE	SIN	Asia Pacific	Singapore	5	7.17
47.245.30.144	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	235	7.17
8.219.170.58	2086	2086	FALSE	SIN	Asia Pacific	Singapore	29	7.17
47.74.50.249	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	87	7.17
47.245.37.29	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	178	7.17
8.222.226.15	443	443	TRUE	SIN	Asia Pacific	Singapore	56	7.17
8.219.74.35	2087	2087	TRUE	SIN	Asia Pacific	Singapore	99	7.17
47.74.37.50	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	84	7.17
8.209.222.232	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	248	7.16
8.219.66.156	2053	2053	TRUE	SIN	Asia Pacific	Singapore	88	7.16
8.222.211.16	8880	8880	FALSE	SIN	Asia Pacific	Singapore	17	7.16
47.245.58.250	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	180	7.15
47.74.13.200	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	84	7.15
8.222.154.227	8443	8443	TRUE	SIN	Asia Pacific	Singapore	96	7.15
47.74.15.117	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	117	7.15
8.222.198.105	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	7.15
47.245.56.207	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	128	7.15
8.222.136.196	2087	2087	TRUE	SIN	Asia Pacific	Singapore	8	7.15
8.217.159.210	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	74	7.15
47.242.155.183	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	39	7.15
8.217.167.88	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	136	7.14
8.219.250.239	8443	8443	TRUE	SIN	Asia Pacific	Singapore	70	7.14
8.219.247.203	2095	2095	FALSE	SIN	Asia Pacific	Singapore	19	7.14
47.74.5.150	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	276	7.14
8.219.195.47	2083	2083	TRUE	SIN	Asia Pacific	Singapore	56	7.14
47.245.118.197	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	7.14
8.222.180.86	8080	8080	FALSE	SIN	Asia Pacific	Singapore	19	7.14
8.222.221.86	2087	2087	TRUE	SIN	Asia Pacific	Singapore	115	7.13
47.245.34.140	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	229	7.13
8.219.206.180	2096	2096	TRUE	SIN	Asia Pacific	Singapore	99	7.13
47.245.52.165	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	129	7.13
47.245.38.233	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	75	7.13
8.219.58.64	2087	2087	TRUE	SIN	Asia Pacific	Singapore	81	7.12
47.236.97.90	2083	2083	TRUE	SIN	Asia Pacific	Singapore	65	7.12
47.74.26.132	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	75	7.12
8.219.78.1	2095	2095	FALSE	SIN	Asia Pacific	Singapore	5	7.12
8.219.153.44	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	7.12
47.245.42.162	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	292	7.12
8.217.164.10	80	80	FALSE	HKG	Asia Pacific	Hong Kong	37	7.12
8.222.140.185	2087	2087	TRUE	SIN	Asia Pacific	Singapore	98	7.12
47.245.40.161	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	88	7.12
8.218.2.181	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	83	7.11
8.219.40.255	8880	8880	FALSE	SIN	Asia Pacific	Singapore	13	7.11
8.219.249.38	8443	8443	TRUE	SIN	Asia Pacific	Singapore	135	7.11
8.219.152.195	2052	2052	FALSE	SIN	Asia Pacific	Singapore	6	7.11
47.245.108.213	8443	8443	TRUE	SIN	Asia Pacific	Singapore	81	7.11
8.219.111.175	2086	2086	FALSE	SIN	Asia Pacific	Singapore	7	7.11
47.74.43.24	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	217	7.11
8.222.244.123	80	80	FALSE	SIN	Asia Pacific	Singapore	20	7.11
47.245.57.38	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	174	7.11
47.236.144.48	2095	2095	FALSE	SIN	Asia Pacific	Singapore	34	7.1
8.222.236.229	8443	8443	TRUE	SIN	Asia Pacific	Singapore	136	7.1
8.219.230.254	2082	2082	FALSE	SIN	Asia Pacific	Singapore	13	7.1
47.245.56.29	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	244	7.1
8.219.172.128	2052	2052	FALSE	SIN	Asia Pacific	Singapore	65	7.1
47.74.8.238	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	123	7.1
47.245.52.240	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	291	7.1
47.245.38.233	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	102	7.1
8.219.206.180	2095	2095	FALSE	SIN	Asia Pacific	Singapore	21	7.09
47.245.59.243	80	80	FALSE	NRT	Asia Pacific	Tokyo	86	7.09
8.222.152.165	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	7.09
8.217.251.62	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	84	7.09
8.219.196.117	2053	2053	TRUE	SIN	Asia Pacific	Singapore	120	7.08
8.222.169.182	2095	2095	FALSE	SIN	Asia Pacific	Singapore	512	7.08
8.222.210.182	2087	2087	TRUE	SIN	Asia Pacific	Singapore	82	7.08
8.219.249.38	80	80	FALSE	SIN	Asia Pacific	Singapore	42	7.08
8.219.82.35	2083	2083	TRUE	SIN	Asia Pacific	Singapore	67	7.08
47.245.40.161	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	100	7.08
47.245.59.244	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	106	7.07
47.74.7.51	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	95	7.07
8.222.147.203	2053	2053	TRUE	SIN	Asia Pacific	Singapore	87	7.07
8.219.228.30	8880	8880	FALSE	SIN	Asia Pacific	Singapore	5	7.07
47.91.31.231	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	108	7.07
47.74.13.239	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	93	7.07
47.245.4.22	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	242	7.07
8.222.152.165	2083	2083	TRUE	SIN	Asia Pacific	Singapore	67	7.06
8.222.208.38	2096	2096	TRUE	SIN	Asia Pacific	Singapore	118	7.06
8.217.167.88	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	130	7.06
8.222.229.22	8443	8443	TRUE	SIN	Asia Pacific	Singapore	99	7.05
8.219.141.174	2052	2052	FALSE	SIN	Asia Pacific	Singapore	16	7.05
47.74.54.145	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	73	7.05
