IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.11.118	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	215	12.27
8.222.226.15	2096	2096	TRUE	SIN	Asia Pacific	Singapore	74	12.27
8.219.159.232	80	80	FALSE	SIN	Asia Pacific	Singapore	10	12.27
8.217.193.25	80	80	FALSE	HKG	Asia Pacific	Hong Kong	57	12.26
8.219.60.54	8080	8080	FALSE	SIN	Asia Pacific	Singapore	17	12.26
8.222.164.44	8880	8880	FALSE	SIN	Asia Pacific	Singapore	5	12.26
47.245.11.108	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	80	12.26
8.219.153.237	80	80	FALSE	NRT	Asia Pacific	Tokyo	94	12.26
8.219.6.157	2083	2083	TRUE	SIN	Asia Pacific	Singapore	66	12.26
8.217.164.10	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	40	12.26
47.245.107.174	8443	8443	TRUE	SIN	Asia Pacific	Singapore	59	12.26
8.219.100.155	443	443	TRUE	SIN	Asia Pacific	Singapore	100	12.26
8.219.240.141	8080	8080	FALSE	SIN	Asia Pacific	Singapore	14	12.25
47.245.41.169	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	217	12.25
8.218.52.115	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	100	12.25
8.219.152.195	2052	2052	FALSE	SIN	Asia Pacific	Singapore	37	12.25
47.236.144.156	2096	2096	TRUE	SIN	Asia Pacific	Singapore	69	12.25
47.245.115.6	8443	8443	TRUE	SIN	Asia Pacific	Singapore	162	12.25
8.219.173.195	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	12.25
47.74.6.16	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	164	12.25
47.236.75.113	2052	2052	FALSE	SIN	Asia Pacific	Singapore	16	12.24
47.236.104.11	2083	2083	TRUE	SIN	Asia Pacific	Singapore	96	12.24
8.219.3.53	443	443	TRUE	SIN	Asia Pacific	Singapore	96	12.23
8.219.174.213	2086	2086	FALSE	SIN	Asia Pacific	Singapore	24	12.23
8.219.1.92	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	12.23
8.222.252.150	2086	2086	FALSE	SIN	Asia Pacific	Singapore	61	12.23
47.236.173.200	2053	2053	TRUE	SIN	Asia Pacific	Singapore	93	12.23
47.236.104.11	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	12.23
47.74.15.80	80	80	FALSE	NRT	Asia Pacific	Tokyo	98	12.23
47.236.71.226	2095	2095	FALSE	SIN	Asia Pacific	Singapore	6	12.23
47.74.6.16	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	91	12.23
8.219.141.174	2053	2053	TRUE	SIN	Asia Pacific	Singapore	91	12.22
47.245.39.28	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	103	12.22
47.74.5.99	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	118	12.22
47.74.52.104	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	95	12.22
8.219.106.156	2095	2095	FALSE	SIN	Asia Pacific	Singapore	15	12.21
8.222.160.176	2096	2096	TRUE	SIN	Asia Pacific	Singapore	98	12.21
47.74.23.99	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	93	12.21
8.219.134.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	96	12.21
47.236.83.196	2095	2095	FALSE	SIN	Asia Pacific	Singapore	11	12.21
8.222.168.24	2083	2083	TRUE	SIN	Asia Pacific	Singapore	3	12.2
8.219.53.222	8443	8443	TRUE	SIN	Asia Pacific	Singapore	59	12.2
8.219.111.175	8443	8443	TRUE	SIN	Asia Pacific	Singapore	173	12.2
47.236.158.158	8443	8443	TRUE	SIN	Asia Pacific	Singapore	131	12.2
8.219.93.85	8080	8080	FALSE	SIN	Asia Pacific	Singapore	3	12.2
8.219.112.75	2083	2083	TRUE	SIN	Asia Pacific	Singapore	87	12.2
8.222.254.91	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	12.19
47.236.166.131	2087	2087	TRUE	SIN	Asia Pacific	Singapore	169	12.19
47.245.105.224	2083	2083	TRUE	SIN	Asia Pacific	Singapore	163	12.19
47.74.52.104	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	150	12.19
47.245.10.77	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	97	12.19
47.245.37.89	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	190	12.19
8.219.251.81	8880	8880	FALSE	SIN	Asia Pacific	Singapore	23	12.19
47.236.65.177	2083	2083	TRUE	SIN	Asia Pacific	Singapore	18	12.18
47.245.33.158	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	88	12.18
8.219.249.38	2087	2087	TRUE	SIN	Asia Pacific	Singapore	50	12.18
47.245.10.156	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	166	12.18
47.236.158.158	2087	2087	TRUE	SIN	Asia Pacific	Singapore	192	12.18
8.222.145.164	2087	2087	TRUE	SIN	Asia Pacific	Singapore	85	12.17
47.245.42.210	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	194	12.17
8.219.209.14	2096	2096	TRUE	SIN	Asia Pacific	Singapore	178	12.17
8.218.174.118	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	52	12.17
8.219.191.40	2095	2095	FALSE	SIN	Asia Pacific	Singapore	19	12.17
47.245.58.175	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	163	12.17
47.91.14.62	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	77	12.16
8.219.179.34	2096	2096	TRUE	SIN	Asia Pacific	Singapore	58	12.16
8.217.239.116	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	67	12.16
8.219.72.51	2082	2082	FALSE	SIN	Asia Pacific	Singapore	6	12.16
8.222.150.197	2083	2083	TRUE	SIN	Asia Pacific	Singapore	87	12.16
47.245.34.36	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	209	12.15
47.245.39.28	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	86	12.15
8.222.164.44	2095	2095	FALSE	SIN	Asia Pacific	Singapore	34	12.15
47.245.3.137	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	86	12.15
8.219.101.138	2052	2052	FALSE	SIN	Asia Pacific	Singapore	9	12.15
47.245.41.84	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	230	12.15
8.219.63.66	2083	2083	TRUE	SIN	Asia Pacific	Singapore	88	12.14
47.74.11.251	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	78	12.14
8.222.140.185	8080	8080	FALSE	SIN	Asia Pacific	Singapore	9	12.14
47.236.94.113	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	12.14
47.245.39.28	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	77	12.13
8.218.2.181	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	69	12.13
8.219.228.30	2053	2053	TRUE	SIN	Asia Pacific	Singapore	153	12.13
8.222.226.15	2052	2052	FALSE	SIN	Asia Pacific	Singapore	5	12.13
8.219.99.8	2083	2083	TRUE	SIN	Asia Pacific	Singapore	77	12.12
8.219.196.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	144	12.12
8.219.183.31	2083	2083	TRUE	SIN	Asia Pacific	Singapore	45	12.12
47.245.37.29	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	183	12.12
8.219.137.50	8443	8443	TRUE	SIN	Asia Pacific	Singapore	102	12.12
8.217.239.116	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	45	12.12
47.245.34.140	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	86	12.12
8.219.98.13	443	443	TRUE	SIN	Asia Pacific	Singapore	39	12.12
47.245.56.50	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	99	12.11
8.219.0.162	2095	2095	FALSE	SIN	Asia Pacific	Singapore	14	12.11
47.74.13.94	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	217	12.11
47.245.33.56	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	232	12.11
8.219.100.155	2087	2087	TRUE	SIN	Asia Pacific	Singapore	64	12.11
47.74.11.251	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	92	12.11
47.245.54.98	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	155	12.11
8.219.60.54	8880	8880	FALSE	SIN	Asia Pacific	Singapore	8	12.1
8.219.236.8	8880	8880	FALSE	SIN	Asia Pacific	Singapore	7	12.1
8.219.167.65	2083	2083	TRUE	SIN	Asia Pacific	Singapore	119	12.1
8.219.115.215	2082	2082	FALSE	SIN	Asia Pacific	Singapore	4	12.1
47.236.79.77	2095	2095	FALSE	SIN	Asia Pacific	Singapore	27	12.1
8.219.142.191	2096	2096	TRUE	SIN	Asia Pacific	Singapore	46	12.1
8.219.89.201	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	12.09
47.74.45.143	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	156	12.09
47.74.43.24	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	106	12.09
47.91.29.108	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	123	12.09
47.245.59.133	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	215	12.09
8.219.97.179	8880	8880	FALSE	SIN	Asia Pacific	Singapore	14	12.09
8.219.209.14	8443	8443	TRUE	SIN	Asia Pacific	Singapore	128	12.08
47.74.13.200	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	82	12.08
47.236.147.146	2082	2082	FALSE	SIN	Asia Pacific	Singapore	17	12.08
8.222.221.197	8880	8880	FALSE	SIN	Asia Pacific	Singapore	2	12.08
8.222.198.105	2087	2087	TRUE	SIN	Asia Pacific	Singapore	58	12.07
8.209.242.25	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	85	12.07
8.219.213.84	2052	2052	FALSE	SIN	Asia Pacific	Singapore	28	12.07
47.245.56.29	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	91	12.07
8.219.121.87	2086	2086	FALSE	SIN	Asia Pacific	Singapore	5	12.07
8.219.228.157	80	80	FALSE	SIN	Asia Pacific	Singapore	30	12.06
8.222.219.252	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	12.06
8.219.56.205	2052	2052	FALSE	SIN	Asia Pacific	Singapore	4	12.06
47.245.29.126	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	80	12.06
8.222.167.147	2083	2083	TRUE	SIN	Asia Pacific	Singapore	135	12.06
8.218.85.128	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	40	12.05
8.219.1.92	2086	2086	FALSE	SIN	Asia Pacific	Singapore	15	12.05
47.74.34.140	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	161	12.05
47.236.176.144	8443	8443	TRUE	SIN	Asia Pacific	Singapore	199	12.04
47.245.56.50	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	85	12.04
8.222.248.188	2083	2083	TRUE	SIN	Asia Pacific	Singapore	57	12.04
8.222.211.16	2095	0	FALSE	SIN	Asia Pacific	Singapore	4	12.04
8.219.220.88	2086	2086	FALSE	SIN	Asia Pacific	Singapore	16	12.03
47.245.41.69	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	152	12.03
8.219.209.14	2095	2095	FALSE	SIN	Asia Pacific	Singapore	17	12.03
47.236.144.208	2083	2083	TRUE	SIN	Asia Pacific	Singapore	90	12.03
